age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
32,4,193380,11,9,4,14,4,0,1,0,0,40,39,<=50K
38,4,357870,2,8,4,7,2,2,0,0,0,50,39,<=50K
64,7,277657,11,9,6,1,2,0,0,0,0,24,39,<=50K
46,6,31267,11,9,2,14,1,0,1,0,0,50,39,<=50K
26,6,86646,15,10,2,3,1,0,1,0,0,45,39,<=50K
55,6,183810,12,14,2,10,1,0,1,0,0,55,39,>50K
47,2,126754,12,14,2,10,1,0,1,0,0,40,39,>50K
49,4,165152,11,9,2,12,1,0,1,0,0,48,39,>50K
43,4,403276,11,9,2,3,1,0,1,0,0,40,39,<=50K
41,6,214541,11,9,0,14,2,0,1,0,1590,40,39,<=50K
29,4,157262,12,14,4,4,2,0,0,0,0,45,39,<=50K
40,4,65866,15,10,0,13,5,0,0,0,213,40,39,<=50K
35,4,153535,11,9,0,6,5,2,0,0,0,36,39,<=50K
41,5,94113,14,15,2,10,1,0,1,0,0,60,39,>50K
40,4,82465,15,10,2,7,1,0,1,2580,0,40,39,<=50K
60,4,139586,8,11,6,4,5,3,0,0,0,40,39,>50K
50,6,99894,4,3,4,13,2,3,0,0,0,15,39,<=50K
36,1,192150,11,9,0,1,5,0,0,0,0,40,39,<=50K
27,4,492263,0,6,5,7,4,0,1,0,0,35,26,<=50K
38,4,33983,15,10,2,14,1,0,1,0,0,40,39,<=50K
78,0,33186,5,4,2,0,1,0,1,0,0,60,39,<=50K
36,4,180667,11,9,2,3,1,0,1,0,1887,60,39,>50K
21,4,83141,11,9,4,5,2,0,1,0,0,53,39,<=50K
52,4,159908,2,8,4,7,2,0,1,0,0,40,39,<=50K
42,4,158555,0,6,2,4,1,0,1,0,0,40,39,<=50K
59,2,50929,15,10,2,4,1,0,1,0,0,60,39,>50K
20,0,214635,15,10,4,0,4,0,1,0,0,24,39,<=50K
48,4,155659,8,11,2,3,1,0,1,0,0,40,39,<=50K
42,4,175935,11,9,0,14,2,0,1,0,1980,46,39,<=50K
26,4,88449,11,9,2,3,1,0,1,0,0,36,39,<=50K
38,4,31964,6,5,2,1,1,0,1,0,0,40,39,<=50K
36,4,250807,1,7,4,3,2,2,0,0,0,40,39,<=50K
50,4,240612,11,9,3,4,5,0,0,0,0,10,39,<=50K
57,4,217886,11,9,6,1,2,0,0,0,0,36,39,<=50K
49,5,246891,9,13,2,1,1,0,1,0,0,40,39,>50K
27,4,376936,11,9,4,3,2,0,1,0,0,40,39,<=50K
29,4,103432,11,9,4,3,2,0,1,0,0,40,39,<=50K
47,1,68493,11,9,2,1,1,2,1,0,0,40,39,>50K
27,4,404421,15,10,4,6,2,2,1,0,0,40,39,<=50K
47,4,343579,11,9,2,8,1,0,1,0,0,40,26,<=50K
33,4,91811,11,9,5,14,2,0,1,0,0,40,39,<=50K
74,6,92298,9,13,2,4,1,0,1,0,0,10,39,<=50K
31,6,216283,7,12,2,8,6,0,0,0,0,35,39,>50K
34,4,106014,15,10,0,3,2,0,1,0,0,60,39,<=50K
49,4,148475,8,11,0,13,5,0,0,0,0,40,39,<=50K
57,4,211804,9,13,2,10,1,0,1,3103,0,50,39,>50K
24,2,452640,15,10,4,13,2,0,1,14344,0,50,39,>50K
65,0,299494,1,7,2,0,1,0,1,1797,0,40,39,<=50K
37,4,60313,11,9,4,3,5,0,1,0,0,40,39,<=50K
31,0,182191,9,13,2,0,6,0,0,4064,0,30,2,<=50K
47,4,102771,5,4,2,6,1,0,1,0,0,40,32,<=50K
55,6,283635,14,15,0,10,2,0,0,0,0,35,39,<=50K
42,4,273230,9,13,2,10,1,0,1,0,0,90,39,<=50K
32,4,271276,11,9,2,14,1,0,1,0,0,80,39,>50K
43,4,174575,15,10,0,1,2,0,1,0,0,45,39,<=50K
26,4,45869,9,13,4,6,4,0,1,0,0,40,39,<=50K
61,4,199198,5,4,6,8,2,2,0,0,0,21,39,<=50K
27,4,134566,11,9,4,1,2,0,1,0,0,40,39,<=50K
57,7,399246,9,13,2,1,1,3,1,0,1485,40,3,<=50K
51,4,98791,15,10,2,12,1,0,1,0,0,40,39,>50K
48,4,350440,15,10,2,3,3,3,1,0,0,40,1,>50K
54,7,119565,9,13,2,4,1,0,1,0,0,40,33,>50K
39,4,165799,11,9,2,4,1,0,1,0,0,40,39,<=50K
40,4,117917,11,9,2,10,1,4,1,0,0,50,39,<=50K
45,1,358242,9,13,2,10,1,0,1,0,0,45,39,>50K
69,0,168794,5,4,2,0,1,0,1,0,0,48,39,<=50K
46,2,222115,9,13,0,1,2,0,0,99999,0,40,39,>50K
32,4,473133,12,14,2,10,1,0,1,0,0,40,39,>50K
28,4,298696,9,13,4,1,4,0,0,0,0,40,39,<=50K
48,4,240917,1,7,5,8,2,2,0,0,0,35,39,<=50K
48,7,183486,8,11,0,10,5,0,0,0,0,56,39,>50K
24,4,202721,15,10,4,1,4,2,0,0,0,40,39,<=50K
34,2,325792,15,10,2,3,1,0,1,0,0,40,39,<=50K
23,4,35633,15,10,4,12,2,0,1,0,0,40,39,<=50K
41,2,189956,9,13,2,10,6,2,0,0,0,40,39,>50K
57,2,44273,11,9,6,14,2,0,0,0,0,40,39,<=50K
56,4,286487,11,9,2,3,1,0,1,2885,0,45,39,<=50K
37,7,60227,9,13,4,1,2,0,1,0,0,38,39,<=50K
29,4,423024,4,3,2,5,1,0,1,0,0,40,26,<=50K
53,4,203173,8,11,2,4,1,0,1,0,0,45,39,<=50K
43,4,240698,9,13,2,1,1,0,1,0,0,40,39,>50K
40,4,198452,1,7,2,5,1,0,1,0,0,40,39,<=50K
56,4,131608,15,10,2,12,1,0,1,0,0,40,39,>50K
28,4,184831,15,10,2,4,1,0,1,0,0,40,39,<=50K
26,4,165510,9,13,4,5,4,0,1,0,0,40,39,<=50K
33,4,255004,15,10,4,12,2,0,1,0,0,50,39,<=50K
33,6,422960,15,10,2,10,6,0,0,0,0,60,39,>50K
36,4,607848,15,10,2,12,1,0,1,7688,0,45,39,>50K
33,7,400943,12,14,2,10,1,0,1,0,0,50,39,>50K
39,6,52187,11,9,2,4,1,0,1,0,0,40,39,<=50K
19,4,307496,15,10,4,8,4,0,0,0,0,16,39,<=50K
40,4,195892,15,10,0,14,2,2,0,0,0,40,39,<=50K
32,4,230484,5,4,5,12,5,0,0,0,0,35,39,<=50K
42,6,54202,14,15,2,10,1,0,1,0,0,50,39,>50K
64,6,103643,11,9,2,12,1,0,1,0,0,15,39,>50K
60,4,96099,15,10,2,12,1,0,1,0,0,40,39,>50K
50,4,164198,7,12,2,6,1,2,1,15024,0,45,39,>50K
69,0,111238,6,5,2,0,1,0,1,0,0,20,39,<=50K
46,6,28281,9,13,2,5,1,0,1,0,0,40,39,>50K
21,4,195199,11,9,4,10,4,0,0,0,0,30,39,<=50K
35,0,129305,11,9,2,0,1,0,1,0,0,40,39,<=50K
38,4,187870,14,15,2,10,1,0,1,0,2415,90,39,>50K
38,4,79619,9,13,2,12,1,0,1,0,0,42,39,>50K
47,2,148995,11,9,2,11,1,0,1,0,0,60,39,>50K
44,4,159960,15,10,0,1,5,0,0,0,0,40,39,<=50K
28,4,47168,0,6,4,7,4,0,0,0,0,40,39,<=50K
19,4,189574,11,9,4,8,2,0,0,0,0,30,39,<=50K
36,4,183612,11,9,2,10,1,0,1,0,1977,40,39,>50K
62,4,84756,6,5,2,8,1,0,1,0,0,35,39,<=50K
27,7,31935,15,10,4,13,4,0,0,0,0,80,39,<=50K
49,4,235683,15,10,2,12,6,0,0,0,0,40,39,>50K
46,0,443179,9,13,0,0,2,0,0,0,0,8,39,<=50K
37,4,255621,11,9,5,3,2,0,1,0,0,50,39,<=50K
40,4,224232,9,13,2,12,1,0,1,0,0,40,39,>50K
28,0,200819,5,4,0,0,4,0,1,0,0,84,39,<=50K
22,4,161532,15,10,4,6,4,0,1,0,0,35,39,<=50K
50,4,123429,15,10,2,3,1,0,1,0,0,40,39,>50K
58,7,109567,10,16,2,10,1,0,1,0,0,1,39,>50K
18,4,395026,1,7,4,8,4,0,1,0,0,12,39,<=50K
41,4,347653,14,15,2,10,1,0,1,0,1977,50,39,>50K
59,4,314149,8,11,2,12,1,0,1,0,1740,50,39,<=50K
60,6,35649,9,13,2,3,1,0,1,0,0,40,39,<=50K
19,4,175083,11,9,4,12,4,0,0,0,0,8,39,<=50K
47,1,34845,9,13,2,1,1,0,1,0,0,45,11,>50K
33,4,142675,9,13,4,6,2,0,1,0,0,30,39,<=50K
60,4,83861,11,9,2,6,1,0,1,0,0,40,39,<=50K
34,4,140571,8,11,0,13,5,2,0,0,0,40,39,<=50K
69,0,148694,11,9,0,0,2,0,0,0,0,40,39,<=50K
41,4,299505,11,9,5,3,2,2,1,0,0,40,39,<=50K
31,6,30290,11,9,4,8,5,0,0,0,0,40,39,<=50K
60,6,184362,11,9,2,12,6,0,0,0,0,25,39,<=50K
24,4,201680,11,9,4,1,5,0,1,0,0,60,39,<=50K
32,2,19302,7,12,2,11,1,0,1,0,0,56,9,>50K
33,4,204752,11,9,4,8,4,0,1,0,0,40,39,<=50K
20,4,471452,15,10,4,8,4,0,1,0,0,30,39,<=50K
46,4,292504,15,10,3,12,5,0,0,0,0,40,39,<=50K
35,4,202950,11,9,2,4,1,0,1,0,0,55,20,>50K
34,4,376979,6,5,4,3,2,0,1,0,0,40,39,<=50K
38,2,167440,11,9,2,14,1,0,1,0,0,20,39,<=50K
27,4,153869,11,9,4,6,4,0,1,0,0,37,39,<=50K
39,4,301867,9,13,0,1,2,3,0,0,0,24,30,<=50K
42,4,180019,11,9,4,8,2,0,0,0,0,65,39,<=50K
48,4,330470,15,10,2,6,1,0,1,0,0,30,39,<=50K
46,4,156926,15,10,2,4,1,0,1,0,0,60,39,>50K
23,4,70894,7,12,4,3,3,0,1,0,0,40,39,<=50K
55,4,182460,11,9,2,3,1,0,1,15024,0,35,39,>50K
55,4,148590,0,6,6,3,5,2,0,0,0,40,39,<=50K
61,4,84587,8,11,2,3,1,3,1,0,0,40,39,>50K
58,4,223400,7,12,2,9,3,0,0,0,0,35,31,<=50K
42,4,69019,15,10,2,3,1,2,1,0,0,40,39,>50K
65,4,398001,11,9,6,1,2,0,0,0,0,20,39,<=50K
30,4,124187,11,9,4,5,4,2,1,0,0,60,39,<=50K
41,7,116520,10,16,2,10,1,0,1,0,0,40,39,>50K
35,6,207568,5,4,2,5,1,0,1,0,0,75,39,<=50K
44,1,220563,15,10,2,13,1,0,1,0,0,40,39,<=50K
41,6,284086,8,11,0,12,2,0,1,0,0,60,39,<=50K
48,4,355320,9,13,2,10,1,0,1,0,0,45,2,>50K
53,1,290290,15,10,0,1,2,0,1,0,0,45,39,<=50K
44,4,167725,11,9,2,12,1,0,1,0,0,24,39,<=50K
36,4,257942,11,9,2,12,1,0,1,0,0,40,39,<=50K
38,4,76878,1,7,2,3,1,0,1,5178,0,40,39,>50K
41,4,67065,8,11,2,12,1,0,1,0,0,40,39,<=50K
67,4,140849,11,9,6,8,2,0,0,0,0,24,39,<=50K
38,4,405284,9,13,4,8,4,0,0,0,0,35,39,<=50K
49,4,134797,15,10,0,1,2,0,1,0,0,40,39,<=50K
50,4,185407,8,11,2,13,1,0,1,0,0,38,39,>50K
22,4,231053,1,7,2,7,1,0,1,0,0,70,39,>50K
36,4,186212,7,12,2,3,1,0,1,0,0,50,39,<=50K
49,4,168216,5,4,2,7,1,0,1,0,0,48,39,<=50K
22,0,34616,15,10,4,0,4,0,0,0,0,20,39,<=50K
28,7,119793,15,10,2,11,1,0,1,0,0,40,39,<=50K
41,2,336571,15,10,2,4,1,0,1,0,0,40,39,<=50K
44,5,133060,15,10,0,7,2,0,1,0,0,60,39,<=50K
26,4,139992,9,13,4,10,2,0,0,0,0,40,39,<=50K
47,6,119199,15,10,2,1,6,0,0,0,0,35,39,>50K
32,1,174215,9,13,4,4,2,0,0,0,0,60,39,<=50K
53,1,227836,15,10,0,5,2,0,1,0,0,40,39,<=50K
33,4,348618,4,3,3,14,5,1,1,0,0,20,8,<=50K
25,4,306908,9,13,2,10,1,0,1,0,0,45,39,>50K
19,4,201743,15,10,4,8,4,0,0,0,0,15,39,<=50K
34,0,24504,11,9,4,0,2,0,1,0,0,40,39,<=50K
46,7,192323,11,9,0,4,2,0,1,0,0,40,39,<=50K
27,4,279872,15,10,0,8,2,0,1,0,0,40,39,<=50K
24,4,106085,11,9,4,8,4,2,1,0,1721,30,39,<=50K
29,4,280344,9,13,2,12,1,0,1,0,0,40,39,>50K
44,7,185832,9,13,2,1,1,0,1,0,0,46,39,>50K
39,7,141420,15,10,2,11,1,0,1,0,0,40,39,<=50K
34,4,204461,10,16,2,10,1,0,1,0,0,60,39,>50K
62,4,368476,4,3,2,5,1,0,1,0,0,24,26,<=50K
32,4,34104,11,9,2,4,1,0,1,3103,0,55,39,>50K
48,4,202117,1,7,0,8,2,0,0,0,0,34,39,<=50K
30,4,377017,15,10,2,6,1,0,1,0,0,32,39,<=50K
32,4,115989,1,7,2,8,6,0,0,0,0,60,39,<=50K
59,4,182062,9,13,2,10,1,0,1,5013,0,40,39,<=50K
32,4,348152,12,14,2,4,1,0,1,0,0,40,39,>50K
43,4,125461,9,13,2,12,1,0,1,0,1902,55,39,>50K
55,1,88876,12,14,2,4,1,3,1,0,0,60,39,>50K
42,4,190767,8,11,0,13,5,0,0,0,0,40,39,<=50K
28,4,76714,14,15,4,10,2,0,1,0,0,55,39,>50K
45,5,197332,15,10,2,3,1,0,1,0,0,55,39,>50K
49,4,187370,12,14,2,4,1,0,1,15024,0,50,39,>50K
34,4,213226,9,13,2,10,1,0,1,0,0,40,20,>50K
55,4,156797,15,10,0,7,2,0,0,0,0,40,39,<=50K
42,1,272625,8,11,0,1,5,2,0,0,0,40,39,>50K
52,4,284329,8,11,2,10,1,0,1,15024,0,40,39,>50K
49,6,127921,11,9,2,3,1,0,1,0,0,40,39,<=50K
23,4,447488,6,5,4,7,3,0,1,0,0,35,26,<=50K
24,4,155913,9,13,2,10,1,0,1,0,0,44,39,<=50K
32,7,198211,15,10,4,1,2,0,1,0,0,38,39,<=50K
65,4,85787,5,4,2,3,1,0,1,0,0,40,39,<=50K
20,0,326624,11,9,4,0,4,0,0,0,0,40,39,<=50K
39,4,33355,11,9,2,14,1,0,1,7298,0,48,39,>50K
50,2,164127,11,9,4,8,2,2,0,0,0,40,39,<=50K
25,4,81286,11,9,2,3,1,0,1,0,0,45,39,<=50K
38,4,33887,11,9,4,7,3,0,1,0,0,40,39,<=50K
59,4,159008,15,10,2,11,1,0,1,0,0,56,39,<=50K
28,4,103802,9,13,4,4,4,0,0,0,1408,40,0,<=50K
30,4,231263,11,9,2,12,1,0,1,0,0,40,39,<=50K
53,4,142411,8,11,0,10,5,0,0,0,0,40,39,<=50K
26,7,326033,9,13,4,1,2,0,0,0,0,80,39,<=50K
38,2,216129,15,10,3,4,5,2,0,0,0,35,39,<=50K
30,4,132601,9,13,2,4,1,0,1,99999,0,50,39,>50K
43,4,155106,7,12,0,3,2,0,1,0,2444,70,39,>50K
42,4,319016,11,9,2,14,1,0,1,2885,0,45,39,<=50K
36,6,219611,9,13,4,12,2,2,0,2174,0,50,39,<=50K
35,4,146091,15,10,4,1,2,0,0,0,0,40,39,<=50K
72,0,129912,11,9,2,0,1,0,1,0,0,25,39,<=50K
39,7,343646,9,13,0,11,2,0,1,0,0,40,26,>50K
45,4,270842,12,14,0,4,2,0,0,0,0,50,39,>50K
56,4,267652,9,13,2,3,1,0,1,0,0,40,39,<=50K
35,4,186126,12,14,2,10,1,0,1,0,0,38,0,<=50K
31,4,298871,10,16,2,10,1,3,1,0,0,40,3,<=50K
47,4,114459,10,16,2,10,1,0,1,0,0,50,39,>50K
57,6,95280,15,10,2,12,1,0,1,99999,0,45,39,>50K
30,4,248384,11,9,0,8,5,0,0,0,0,40,39,<=50K
27,0,224421,15,10,0,0,4,0,1,0,0,40,39,<=50K
31,1,210926,11,9,5,6,5,0,0,0,0,40,39,<=50K
59,4,380357,9,13,0,4,2,0,1,0,0,40,39,<=50K
42,4,413297,15,10,2,13,1,0,1,0,0,40,39,<=50K
53,4,274528,9,13,0,4,2,0,1,0,0,70,39,<=50K
61,1,181081,11,9,0,1,4,2,0,0,0,20,39,<=50K
26,4,105787,11,9,4,3,4,0,1,0,0,36,39,<=50K
36,2,109766,9,13,4,11,2,0,1,0,0,60,39,<=50K
20,0,346341,15,10,4,0,2,0,0,0,0,35,39,<=50K
23,4,278254,11,9,2,7,1,2,1,0,0,45,39,<=50K
44,5,103643,11,9,2,4,1,0,1,5013,0,60,12,<=50K
46,2,192323,15,10,2,11,1,0,1,0,0,38,39,>50K
35,4,201328,11,9,2,14,1,0,1,0,0,50,39,<=50K
69,4,141181,4,3,2,1,1,0,1,1797,0,40,39,<=50K
56,4,139616,9,13,0,4,2,0,1,0,0,45,39,>50K
19,4,206599,11,9,4,12,4,0,0,0,0,40,39,<=50K
32,4,42485,11,9,0,3,5,0,1,0,0,40,39,<=50K
38,2,115076,12,14,2,4,1,0,1,0,0,70,39,>50K
30,4,63910,11,9,2,12,4,3,0,0,0,40,39,<=50K
23,4,209955,11,9,4,3,2,0,1,0,0,40,39,<=50K
51,4,114927,8,11,2,13,1,0,1,7298,0,40,39,>50K
27,4,123302,11,9,2,8,1,0,1,0,0,40,31,<=50K
33,4,177331,8,11,2,3,1,2,1,0,0,40,39,<=50K
33,4,205152,8,11,4,4,2,0,1,0,0,55,39,>50K
59,0,93655,15,10,2,0,1,0,1,0,0,40,39,<=50K
30,4,75167,15,10,2,7,1,0,1,0,0,40,39,>50K
72,4,158092,9,13,0,12,2,0,1,0,0,30,39,<=50K
22,4,153805,11,9,4,8,5,1,1,0,0,20,33,<=50K
38,4,290306,11,9,2,3,1,0,1,0,0,40,39,>50K
40,4,135056,7,12,0,1,5,0,0,0,0,40,39,<=50K
37,6,362062,14,15,2,10,1,0,1,99999,0,50,39,>50K
47,4,169549,11,9,2,3,1,0,1,0,0,40,39,>50K
32,4,232766,15,10,4,1,2,0,0,0,0,40,39,<=50K
46,1,102308,14,15,2,10,1,0,1,15024,0,50,39,>50K
46,1,308077,14,15,5,10,5,0,0,0,0,40,11,>50K
30,4,206051,11,9,2,14,1,0,1,0,0,40,39,<=50K
34,4,223212,9,13,2,10,1,0,1,0,1848,40,29,>50K
49,4,97411,5,4,4,7,2,3,1,0,0,45,25,<=50K
32,4,125856,7,12,2,4,1,0,1,0,0,60,39,>50K
58,4,205235,11,9,2,14,1,0,1,0,0,60,39,>50K
57,4,186386,9,13,6,10,5,0,1,10520,0,40,39,>50K
57,0,188877,6,5,0,0,2,0,1,0,0,40,39,<=50K
48,5,481987,0,6,2,4,1,0,1,0,0,40,39,<=50K
29,4,203797,15,10,2,4,1,2,1,0,0,40,39,<=50K
42,4,319588,9,13,3,14,2,0,1,0,0,60,39,<=50K
33,0,152875,9,13,2,0,6,3,0,0,0,40,3,<=50K
46,4,194431,11,9,4,13,3,0,1,0,0,40,39,<=50K
25,4,431861,11,9,2,14,1,0,1,0,0,40,39,<=50K
36,5,337778,15,10,2,4,1,0,1,0,0,60,41,>50K
65,4,149811,11,9,0,1,5,0,0,0,2206,59,2,<=50K
36,1,44364,11,9,4,1,4,2,0,0,0,36,39,<=50K
63,6,106648,11,9,2,8,1,0,1,0,0,12,39,<=50K
86,4,149912,12,14,4,1,2,0,0,0,0,40,39,<=50K
24,4,140001,15,10,4,6,3,0,1,0,0,40,22,<=50K
54,4,99434,11,9,2,4,1,0,1,0,0,40,39,>50K
49,4,193366,11,9,2,3,1,0,1,0,0,40,39,<=50K
26,4,239390,9,13,4,12,4,0,1,0,0,18,39,<=50K
49,7,194895,9,13,0,10,2,0,1,0,0,40,39,<=50K
63,4,20323,15,10,0,8,2,0,0,0,0,40,39,<=50K
48,0,184513,9,13,2,0,1,0,1,0,0,80,39,>50K
25,4,281627,12,14,4,10,2,0,0,0,0,40,39,<=50K
26,7,109193,15,10,4,3,2,0,0,0,0,40,39,<=50K
21,4,51262,11,9,4,8,4,0,1,0,0,35,39,<=50K
46,4,185291,1,7,2,6,1,0,1,0,0,45,39,>50K
63,4,117473,15,10,2,10,1,0,1,4386,0,40,39,>50K
34,4,309513,11,9,2,7,1,0,1,0,0,40,39,<=50K
29,4,131088,15,10,2,4,1,0,1,0,0,40,39,<=50K
43,4,183273,12,14,2,4,6,0,0,15024,0,32,39,>50K
49,4,28791,15,10,0,8,2,0,0,0,0,40,39,<=50K
37,4,109133,12,14,5,4,2,0,1,27828,0,60,20,>50K
26,4,253841,11,9,4,6,2,0,1,0,0,45,39,<=50K
27,2,223529,8,11,4,1,4,0,1,0,0,43,39,<=50K
22,4,219086,15,10,2,12,1,0,1,0,0,55,39,<=50K
90,0,225063,15,10,4,0,4,3,1,0,0,10,35,<=50K
34,4,40067,15,10,2,3,1,0,1,0,0,40,39,<=50K
56,5,211804,9,13,2,12,1,0,1,15024,0,50,39,>50K
46,6,245724,15,10,0,4,2,0,1,0,0,50,39,<=50K
42,4,185145,15,10,2,14,1,0,1,0,0,57,39,<=50K
23,0,302836,7,12,2,0,1,0,1,0,0,40,8,<=50K
42,4,247695,11,9,2,7,1,0,1,0,0,45,39,>50K
45,4,202496,9,13,2,6,1,0,1,0,0,37,39,<=50K
37,4,335716,11,9,0,12,5,0,0,0,0,40,39,<=50K
34,1,284703,15,10,2,7,1,2,1,0,0,52,39,<=50K
48,4,96359,9,13,2,4,1,0,1,0,0,60,12,>50K
45,4,89028,11,9,0,3,2,3,1,10520,0,40,39,>50K
22,4,83315,11,9,4,1,5,0,1,0,0,40,39,<=50K
31,4,157887,15,10,2,4,1,0,1,0,0,65,39,>50K
46,4,328669,8,11,2,3,1,0,1,0,0,42,39,<=50K
31,4,263561,12,14,2,4,1,0,1,0,0,40,39,>50K
45,2,181758,12,14,4,10,2,0,0,0,0,40,39,<=50K
34,2,117392,12,14,4,10,2,0,0,0,0,40,39,<=50K
39,4,98077,11,9,2,8,1,0,1,0,0,42,39,<=50K
40,4,192344,9,13,2,1,1,0,1,0,0,40,39,>50K
56,4,274111,9,13,2,1,1,0,1,0,0,45,39,>50K
17,4,231438,1,7,4,1,4,0,0,0,0,12,39,<=50K
61,4,69867,11,9,2,4,1,0,1,0,0,40,39,>50K
24,4,117583,9,13,4,4,4,0,1,0,0,48,39,<=50K
19,4,439779,15,10,4,12,4,0,1,0,0,15,39,<=50K
52,2,153064,15,10,2,4,1,0,1,0,0,40,39,>50K
20,4,299399,15,10,4,12,4,0,0,0,0,20,39,<=50K
37,5,99452,15,10,2,14,1,0,1,0,0,55,39,>50K
75,4,256474,12,14,4,11,2,0,1,0,0,16,39,<=50K
38,1,48123,15,10,0,4,2,0,0,0,0,40,39,<=50K
45,4,116255,11,9,4,4,2,2,0,0,0,40,39,<=50K
28,4,314649,15,10,2,12,1,4,1,0,0,60,39,<=50K
34,4,293900,1,7,3,3,2,2,1,0,0,55,39,<=50K
34,4,238912,11,9,2,4,1,0,1,0,0,40,39,<=50K
39,2,116666,11,9,4,11,4,4,1,4650,0,48,39,<=50K
34,4,345705,11,9,0,3,2,0,1,0,1408,38,39,<=50K
36,4,193855,11,9,2,3,1,0,1,0,0,40,39,<=50K
52,4,253784,1,7,0,8,5,0,0,0,0,20,39,<=50K
37,2,247750,8,11,2,11,1,2,1,0,0,40,39,<=50K
43,4,180599,14,15,2,10,1,0,1,15024,0,60,39,>50K
64,4,270333,9,13,2,10,1,0,1,0,0,40,39,>50K
30,4,113364,15,10,2,6,1,0,1,0,0,40,31,<=50K
59,2,62020,11,9,6,3,2,2,1,0,0,40,39,<=50K
48,4,162096,6,5,2,7,3,3,0,0,0,45,3,<=50K
31,4,344200,11,9,2,4,1,0,1,0,0,40,39,>50K
54,4,21698,0,6,0,8,5,0,0,0,0,40,39,<=50K
51,4,183709,8,11,5,10,5,0,0,0,0,40,39,<=50K
29,4,124680,9,13,4,12,2,0,0,13550,0,35,39,>50K
28,4,30912,11,9,2,8,1,0,1,0,0,43,39,<=50K
24,4,464103,11,9,4,1,2,0,1,0,0,50,39,<=50K
25,4,276310,6,5,2,7,1,0,1,0,0,40,26,<=50K
56,6,175964,15,10,0,8,2,0,0,0,0,40,39,<=50K
25,5,160261,9,13,4,4,4,3,1,0,0,35,36,<=50K
30,4,188146,11,9,2,7,1,0,1,5013,0,40,39,<=50K
45,1,368947,9,13,4,11,2,2,0,0,0,40,39,<=50K
27,4,85126,11,9,4,7,2,0,0,0,0,40,39,<=50K
34,4,188246,11,9,2,7,1,0,1,0,0,40,39,<=50K
33,4,100228,15,10,4,7,2,2,1,0,0,40,39,<=50K
62,0,97231,15,10,2,0,6,0,0,0,0,1,39,<=50K
31,4,298995,11,9,2,8,6,2,0,0,0,35,39,<=50K
29,4,393264,9,13,4,10,2,0,1,0,0,40,39,<=50K
32,4,42617,15,10,0,10,2,0,0,0,0,30,39,<=50K
17,4,160118,2,8,4,12,2,0,0,0,0,10,0,<=50K
23,4,37072,9,13,4,12,2,0,1,0,0,50,39,<=50K
44,4,192976,11,9,2,14,1,4,1,0,0,40,39,<=50K
30,4,373914,1,7,2,3,1,0,1,0,0,40,39,<=50K
42,4,169383,12,14,2,10,1,0,1,0,0,40,39,>50K
37,4,44780,7,12,0,4,2,0,0,0,0,40,39,<=50K
45,4,199590,4,3,2,14,1,0,1,0,0,38,26,<=50K
31,6,108468,14,15,2,10,1,0,1,0,0,60,39,>50K
20,4,305446,11,9,4,8,4,0,1,0,0,30,39,<=50K
18,4,109702,15,10,4,12,4,0,0,0,0,30,39,<=50K
33,6,427474,11,9,2,12,1,0,1,0,0,60,39,>50K
43,4,85995,11,9,4,6,2,0,1,0,0,40,39,<=50K
61,1,60641,15,10,2,1,6,0,0,0,0,30,39,<=50K
43,4,83827,11,9,0,7,2,0,0,0,0,24,39,<=50K
38,0,121135,11,9,2,0,1,0,1,0,0,40,39,<=50K
43,6,336763,15,10,0,12,5,0,0,0,880,42,39,<=50K
27,2,221317,1,7,2,3,1,0,1,0,0,40,26,<=50K
19,0,140399,15,10,4,0,3,0,0,0,0,30,39,<=50K
59,2,147707,11,9,6,5,5,0,1,0,2339,40,39,<=50K
60,6,106118,11,9,2,12,1,0,1,0,0,70,39,>50K
27,4,127833,11,9,4,1,4,2,0,0,0,40,39,<=50K
32,4,226696,9,13,4,4,2,0,1,0,0,55,39,>50K
34,4,106541,15,10,2,7,1,0,1,0,0,40,39,<=50K
24,0,114292,6,5,4,0,4,0,1,0,0,40,39,<=50K
45,1,283037,9,13,2,4,1,0,1,0,0,40,39,<=50K
41,4,208330,15,10,2,12,1,0,1,0,0,51,39,<=50K
40,4,27821,8,11,2,14,1,0,1,2829,0,40,39,<=50K
23,4,207415,9,13,4,4,4,0,0,0,0,15,39,<=50K
26,4,167350,15,10,2,13,1,0,1,3103,0,40,39,>50K
33,4,106976,11,9,0,8,5,0,0,0,0,40,39,<=50K
25,4,106491,11,9,2,3,1,0,1,0,0,48,39,<=50K
26,4,213412,1,7,2,3,1,0,1,0,0,40,39,<=50K
54,5,146574,11,9,2,3,1,0,1,0,0,40,39,>50K
28,4,263614,9,13,2,4,1,0,1,0,0,40,39,>50K
57,6,138892,1,7,2,12,1,0,1,0,0,15,39,<=50K
20,0,189740,15,10,4,0,4,0,0,0,0,32,39,<=50K
44,6,182771,9,13,2,4,1,3,1,0,0,48,35,>50K
17,6,36218,1,7,4,5,4,0,1,0,0,20,39,<=50K
59,4,139344,15,10,2,1,6,0,0,0,0,40,39,>50K
63,4,84737,5,4,2,8,1,3,1,0,0,40,35,<=50K
40,4,126868,11,9,0,7,2,2,1,0,0,40,39,<=50K
